State,Year,Quarter,District,Registered_users
andhra-pradesh,2024,3,Ntr,1953695
andhra-pradesh,2024,3,Tirupati,1870882
andhra-pradesh,2024,3,Guntur,1695537
andhra-pradesh,2024,3,Sri Potti Sriramulu Nellore,1446214
andhra-pradesh,2024,3,Ananthapuramu,1320379
andhra-pradesh,2024,3,Kakinada,1293864
andhra-pradesh,2024,3,Ysr,1209820
andhra-pradesh,2024,3,Kurnool,1209238
andhra-pradesh,2024,3,East Godavari,1167720
andhra-pradesh,2024,4,Visakhapatnam,2566650
andhra-pradesh,2024,4,Ntr,2010922
andhra-pradesh,2024,4,Tirupati,1927263
andhra-pradesh,2024,4,Guntur,1749346
andhra-pradesh,2024,4,Sri Potti Sriramulu Nellore,1485904
andhra-pradesh,2024,4,Ananthapuramu,1358486
andhra-pradesh,2024,4,Kakinada,1333623
andhra-pradesh,2024,4,Kurnool,1243710
andhra-pradesh,2024,4,Ysr,1242179
andhra-pradesh,2024,4,East Godavari,1202680
andhra-pradesh,2023,1,Visakhapatnam,3732544
andhra-pradesh,2023,1,East Godavari,2965296
andhra-pradesh,2023,1,Krishna,2941585
andhra-pradesh,2023,1,Guntur,2900895
andhra-pradesh,2023,1,Chittoor,2755784
andhra-pradesh,2023,1,Anantapur,2228505
andhra-pradesh,2023,1,Kurnool,2114023
andhra-pradesh,2023,1,West Godavari,1980446
andhra-pradesh,2023,1,Spsr Nellore,1740294
andhra-pradesh,2023,1,Prakasam,1719910
andhra-pradesh,2023,2,Visakhapatnam,3877504
andhra-pradesh,2023,2,East Godavari,3082893
andhra-pradesh,2023,2,Krishna,3054956
andhra-pradesh,2023,2,Guntur,3014655
andhra-pradesh,2023,2,Chittoor,2865250
andhra-pradesh,2023,2,Anantapur,2323796
andhra-pradesh,2023,2,Kurnool,2202517
andhra-pradesh,2023,2,West Godavari,2059880
andhra-pradesh,2023,2,Spsr Nellore,1811781
andhra-pradesh,2023,2,Prakasam,1792637
andhra-pradesh,2023,3,Visakhapatnam,4035323
andhra-pradesh,2023,3,East Godavari,3211557
andhra-pradesh,2023,3,Krishna,3177643
andhra-pradesh,2023,3,Guntur,3137289
andhra-pradesh,2023,3,Chittoor,2981337
andhra-pradesh,2023,3,Anantapur,2421293
andhra-pradesh,2023,3,Kurnool,2295754
andhra-pradesh,2023,3,West Godavari,2146530
andhra-pradesh,2023,3,Spsr Nellore,1887005
andhra-pradesh,2023,3,Prakasam,1868997
andhra-pradesh,2023,4,Visakhapatnam,4180797
andhra-pradesh,2023,4,East Godavari,3329036
andhra-pradesh,2023,4,Krishna,3291814
andhra-pradesh,2023,4,Guntur,3251121
andhra-pradesh,2023,4,Chittoor,3089391
andhra-pradesh,2023,4,Anantapur,2512744
andhra-pradesh,2023,4,Kurnool,2383042
andhra-pradesh,2023,4,West Godavari,2227243
andhra-pradesh,2023,4,Spsr Nellore,1956706
andhra-pradesh,2023,4,Prakasam,1939979
andhra-pradesh,2019,1,Visakhapatnam,1174517
andhra-pradesh,2019,1,East Godavari,839277
andhra-pradesh,2019,1,Krishna,833694
andhra-pradesh,2019,1,Chittoor,812314
andhra-pradesh,2019,1,Guntur,802394
andhra-pradesh,2019,1,Anantapur,612162
andhra-pradesh,2019,1,Kurnool,599422
andhra-pradesh,2019,1,West Godavari,523372
andhra-pradesh,2019,1,Spsr Nellore,491908
andhra-pradesh,2019,1,Prakasam,474260
andhra-pradesh,2019,2,Visakhapatnam,1318740
andhra-pradesh,2019,2,Krishna,952300
andhra-pradesh,2019,2,East Godavari,945181
andhra-pradesh,2019,2,Chittoor,925491
andhra-pradesh,2019,2,Guntur,915256
andhra-pradesh,2019,2,Anantapur,695114
andhra-pradesh,2019,2,Kurnool,680118
andhra-pradesh,2019,2,West Godavari,592185
andhra-pradesh,2019,2,Spsr Nellore,558303
andhra-pradesh,2019,2,Prakasam,539462
andhra-pradesh,2019,3,Visakhapatnam,1460464
andhra-pradesh,2019,3,Krishna,1066546
andhra-pradesh,2019,3,East Godavari,1057167
andhra-pradesh,2019,3,Chittoor,1032733
andhra-pradesh,2019,3,Guntur,1026418
andhra-pradesh,2019,3,Anantapur,773656
andhra-pradesh,2019,3,Kurnool,755024
andhra-pradesh,2019,3,West Godavari,662102
andhra-pradesh,2019,3,Spsr Nellore,619592
andhra-pradesh,2019,3,Prakasam,598568
andhra-pradesh,2019,4,Visakhapatnam,1620235
andhra-pradesh,2019,4,Krishna,1199971
andhra-pradesh,2019,4,East Godavari,1195228
andhra-pradesh,2019,4,Guntur,1158708
andhra-pradesh,2019,4,Chittoor,1156351
andhra-pradesh,2019,4,Anantapur,873033
andhra-pradesh,2019,4,Kurnool,846885
andhra-pradesh,2019,4,West Godavari,750078
andhra-pradesh,2019,4,Spsr Nellore,697154
andhra-pradesh,2019,4,Prakasam,673522
andhra-pradesh,2021,1,Visakhapatnam,2368081
andhra-pradesh,2021,1,East Godavari,1878769
andhra-pradesh,2021,1,Krishna,1876458
andhra-pradesh,2021,1,Guntur,1843237
andhra-pradesh,2021,1,Chittoor,1751420
andhra-pradesh,2021,1,Anantapur,1394849
andhra-pradesh,2021,1,Kurnool,1323411
andhra-pradesh,2021,1,West Godavari,1254117
andhra-pradesh,2021,1,Spsr Nellore,1100541
andhra-pradesh,2021,1,Prakasam,1075936
andhra-pradesh,2021,2,Visakhapatnam,2526830
andhra-pradesh,2021,2,East Godavari,2006272
andhra-pradesh,2021,2,Krishna,2002662
andhra-pradesh,2021,2,Guntur,1968681
andhra-pradesh,2021,2,Chittoor,1870723
andhra-pradesh,2021,2,Anantapur,1492738
andhra-pradesh,2021,2,Kurnool,1415585
andhra-pradesh,2021,2,West Godavari,1339377
andhra-pradesh,2021,2,Spsr Nellore,1176334
andhra-pradesh,2021,2,Prakasam,1151232
andhra-pradesh,2021,3,Visakhapatnam,2707931
andhra-pradesh,2021,3,East Godavari,2150622
andhra-pradesh,2021,3,Krishna,2145423
andhra-pradesh,2021,3,Guntur,2110878
andhra-pradesh,2021,3,Chittoor,2007011
andhra-pradesh,2021,3,Anantapur,1606735
andhra-pradesh,2021,3,Kurnool,1522196
andhra-pradesh,2021,3,West Godavari,1436576
andhra-pradesh,2021,3,Spsr Nellore,1263550
andhra-pradesh,2021,3,Prakasam,1239147
andhra-pradesh,2021,4,Visakhapatnam,2888774
andhra-pradesh,2021,4,East Godavari,2294347
andhra-pradesh,2021,4,Krishna,2288148
andhra-pradesh,2021,4,Guntur,2252443
andhra-pradesh,2021,4,Chittoor,2141818
andhra-pradesh,2021,4,Anantapur,1719437
andhra-pradesh,2021,4,Kurnool,1628242
andhra-pradesh,2021,4,West Godavari,1532898
andhra-pradesh,2021,4,Spsr Nellore,1349290
andhra-pradesh,2021,4,Prakasam,1325728
andhra-pradesh,2020,1,Visakhapatnam,1763581
andhra-pradesh,2020,1,Krishna,1331602
andhra-pradesh,2020,1,East Godavari,1329664
andhra-pradesh,2020,1,Guntur,1289678
andhra-pradesh,2020,1,Chittoor,1270907
andhra-pradesh,2020,1,Anantapur,971850
andhra-pradesh,2020,1,Kurnool,936293
andhra-pradesh,2020,1,West Godavari,843835
andhra-pradesh,2020,1,Spsr Nellore,775440
andhra-pradesh,2020,1,Prakasam,748655
andhra-pradesh,2020,2,Visakhapatnam,1904719
andhra-pradesh,2020,2,East Godavari,1459116
andhra-pradesh,2020,2,Krishna,1459041
andhra-pradesh,2020,2,Guntur,1426271
andhra-pradesh,2020,2,Chittoor,1385916
andhra-pradesh,2020,2,Anantapur,1076953
andhra-pradesh,2020,2,Kurnool,1035093
andhra-pradesh,2020,2,West Godavari,944829
andhra-pradesh,2020,2,Spsr Nellore,854459
andhra-pradesh,2020,2,Prakasam,830709
andhra-pradesh,2020,3,Visakhapatnam,2058346
andhra-pradesh,2020,3,East Godavari,1601940
andhra-pradesh,2020,3,Krishna,1599289
andhra-pradesh,2020,3,Guntur,1567595
andhra-pradesh,2020,3,Chittoor,1506503
andhra-pradesh,2020,3,Anantapur,1186851
andhra-pradesh,2020,3,Kurnool,1132240
andhra-pradesh,2020,3,West Godavari,1053674
andhra-pradesh,2020,3,Spsr Nellore,937176
andhra-pradesh,2020,3,Prakasam,915240
andhra-pradesh,2020,4,Visakhapatnam,2209658
andhra-pradesh,2020,4,East Godavari,1746280
andhra-pradesh,2020,4,Krishna,1744028
andhra-pradesh,2020,4,Guntur,1712940
andhra-pradesh,2020,4,Chittoor,1631331
andhra-pradesh,2020,4,Anantapur,1295872
andhra-pradesh,2020,4,Kurnool,1230466
andhra-pradesh,2020,4,West Godavari,1163179
andhra-pradesh,2020,4,Spsr Nellore,1022944
andhra-pradesh,2020,4,Prakasam,999462
andhra-pradesh,2018,1,Visakhapatnam,497187
andhra-pradesh,2018,1,East Godavari,350356
andhra-pradesh,2018,1,Krishna,323673
andhra-pradesh,2018,1,Guntur,317065
andhra-pradesh,2018,1,Chittoor,309541
andhra-pradesh,2018,1,Anantapur,241192
andhra-pradesh,2018,1,Kurnool,240133
andhra-pradesh,2018,1,West Godavari,213335
andhra-pradesh,2018,1,Spsr Nellore,194475
andhra-pradesh,2018,1,Prakasam,189949
andhra-pradesh,2018,2,Visakhapatnam,636052
andhra-pradesh,2018,2,East Godavari,454398
andhra-pradesh,2018,2,Krishna,431965
andhra-pradesh,2018,2,Guntur,420326
andhra-pradesh,2018,2,Chittoor,414306
andhra-pradesh,2018,2,Anantapur,326383
andhra-pradesh,2018,2,Kurnool,319313
andhra-pradesh,2018,2,West Godavari,282393
andhra-pradesh,2018,2,Spsr Nellore,261049
andhra-pradesh,2018,2,Prakasam,253458
andhra-pradesh,2018,3,Visakhapatnam,769096
andhra-pradesh,2018,3,East Godavari,558982
andhra-pradesh,2018,3,Krishna,537086
andhra-pradesh,2018,3,Guntur,518931
andhra-pradesh,2018,3,Chittoor,515727
andhra-pradesh,2018,3,Anantapur,405855
andhra-pradesh,2018,3,Kurnool,394311
andhra-pradesh,2018,3,West Godavari,349782
andhra-pradesh,2018,3,Spsr Nellore,322446
andhra-pradesh,2018,3,Prakasam,314899
andhra-pradesh,2018,4,Visakhapatnam,978288
andhra-pradesh,2018,4,East Godavari,694455
andhra-pradesh,2018,4,Krishna,682479
andhra-pradesh,2018,4,Chittoor,665280
andhra-pradesh,2018,4,Guntur,659552
andhra-pradesh,2018,4,Anantapur,510892
andhra-pradesh,2018,4,Kurnool,498582
andhra-pradesh,2018,4,West Godavari,435668
andhra-pradesh,2018,4,Spsr Nellore,407495
andhra-pradesh,2018,4,Prakasam,394962
chandigarh,2022,1,Chandigarh,541549
chandigarh,2022,2,Chandigarh,569582
chandigarh,2022,3,Chandigarh,598698
chandigarh,2022,4,Chandigarh,627563
chandigarh,2024,1,Chandigarh,754849
chandigarh,2024,2,Chandigarh,782791
chandigarh,2024,3,Chandigarh,700398
chandigarh,2024,4,Chandigarh,721216
chandigarh,2023,1,Chandigarh,654522
chandigarh,2023,2,Chandigarh,678662
chandigarh,2023,3,Chandigarh,704144
chandigarh,2023,4,Chandigarh,727594
chandigarh,2019,1,Chandigarh,209175
chandigarh,2019,2,Chandigarh,240439
chandigarh,2019,3,Chandigarh,267337
chandigarh,2019,4,Chandigarh,289590
chandigarh,2021,1,Chandigarh,419998
chandigarh,2021,2,Chandigarh,448572
chandigarh,2021,3,Chandigarh,480463
chandigarh,2021,4,Chandigarh,512092
chandigarh,2020,1,Chandigarh,312887
chandigarh,2020,2,Chandigarh,336351
chandigarh,2020,3,Chandigarh,362588
chandigarh,2020,4,Chandigarh,391402
chandigarh,2018,1,Chandigarh,86268
chandigarh,2018,2,Chandigarh,115219
chandigarh,2018,3,Chandigarh,143893
chandigarh,2018,4,Chandigarh,177747
kerala,2022,1,Ernakulam,1454447
kerala,2022,1,Thiruvananthapuram,989791
kerala,2022,1,Kozhikode,887215
kerala,2022,1,Malappuram,871127
kerala,2022,1,Thrissur,768604
kerala,2022,1,Kannur,640842
kerala,2022,1,Kollam,623472
kerala,2022,1,Palakkad,620428
kerala,2022,1,Alappuzha,534116
kerala,2022,1,Kottayam,504349
kerala,2022,2,Ernakulam,1531113
kerala,2022,2,Thiruvananthapuram,1041643
kerala,2022,2,Kozhikode,932060
kerala,2022,2,Malappuram,915204
kerala,2022,2,Thrissur,808727
kerala,2022,2,Kannur,673887
kerala,2022,2,Kollam,657033
kerala,2022,2,Palakkad,653051
kerala,2022,2,Alappuzha,563253
kerala,2022,2,Kottayam,531625
kerala,2022,3,Ernakulam,1611052
kerala,2022,3,Thiruvananthapuram,1095580
kerala,2022,3,Kozhikode,978992
kerala,2022,3,Malappuram,961854
kerala,2022,3,Thrissur,851462
kerala,2022,3,Kannur,708205
kerala,2022,3,Kollam,692226
kerala,2022,3,Palakkad,687131
kerala,2022,3,Alappuzha,593932
kerala,2022,3,Kottayam,560099
kerala,2022,4,Ernakulam,1687311
kerala,2022,4,Thiruvananthapuram,1146770
kerala,2022,4,Kozhikode,1022289
kerala,2022,4,Malappuram,1003617
kerala,2022,4,Thrissur,889949
kerala,2022,4,Kannur,738843
kerala,2022,4,Kollam,724767
kerala,2022,4,Palakkad,717320
kerala,2022,4,Alappuzha,622234
kerala,2022,4,Kottayam,585546
kerala,2024,1,Ernakulam,2040327
kerala,2024,1,Thiruvananthapuram,1385762
kerala,2024,1,Kozhikode,1225291
kerala,2024,1,Malappuram,1204103
kerala,2024,1,Thrissur,1077037
kerala,2024,1,Kannur,889736
kerala,2024,1,Kollam,881620
kerala,2024,1,Palakkad,869821
kerala,2024,1,Alappuzha,758068
kerala,2024,1,Kottayam,712753
kerala,2024,2,Ernakulam,2114463
kerala,2024,2,Thiruvananthapuram,1436717
kerala,2024,2,Kozhikode,1267997
kerala,2024,2,Malappuram,1245343
kerala,2024,2,Thrissur,1115980
kerala,2024,2,Kannur,921059
kerala,2024,2,Kollam,913913
kerala,2024,2,Palakkad,902163
kerala,2024,2,Alappuzha,786309
kerala,2024,2,Kottayam,739199
kerala,2024,3,Ernakulam,2119728
kerala,2024,3,Malappuram,1444707
kerala,2024,3,Thiruvananthapuram,1401819
kerala,2024,3,Kozhikode,1335361
kerala,2024,3,Thrissur,1082800
kerala,2024,3,Kannur,941166
kerala,2024,3,Kollam,924587
kerala,2024,3,Palakkad,911039
kerala,2024,3,Alappuzha,758331
kerala,2024,3,Kottayam,729324
kerala,2024,4,Ernakulam,2185070
kerala,2024,4,Malappuram,1493179
kerala,2024,4,Thiruvananthapuram,1445205
kerala,2024,4,Kozhikode,1375990
kerala,2024,4,Thrissur,1116356
kerala,2024,4,Kannur,970977
kerala,2024,4,Kollam,953446
kerala,2024,4,Palakkad,939984
kerala,2024,4,Alappuzha,781471
kerala,2024,4,Kottayam,752578
kerala,2023,1,Ernakulam,1760620
kerala,2023,1,Thiruvananthapuram,1196164
kerala,2023,1,Kozhikode,1063764
kerala,2023,1,Malappuram,1043945
kerala,2023,1,Thrissur,927648
kerala,2023,1,Kannur,769407
kerala,2023,1,Kollam,756282
kerala,2023,1,Palakkad,747944
kerala,2023,1,Alappuzha,649660
kerala,2023,1,Kottayam,611048
kerala,2023,2,Ernakulam,1826879
kerala,2023,2,Thiruvananthapuram,1241042
kerala,2023,2,Kozhikode,1102669
kerala,2023,2,Malappuram,1082848
kerala,2023,2,Thrissur,963142
kerala,2023,2,Kannur,798378
kerala,2023,2,Kollam,786161
kerala,2023,2,Palakkad,777224
kerala,2023,2,Alappuzha,675625
kerala,2023,2,Kottayam,635322
kerala,2023,3,Ernakulam,1897604
kerala,2023,3,Thiruvananthapuram,1288756
kerala,2023,3,Kozhikode,1142968
kerala,2023,3,Malappuram,1122286
kerala,2023,3,Thrissur,1000321
kerala,2023,3,Kannur,828310
kerala,2023,3,Kollam,817493
kerala,2023,3,Palakkad,807530
kerala,2023,3,Alappuzha,702662
kerala,2023,3,Kottayam,660585
kerala,2023,4,Ernakulam,1964544
kerala,2023,4,Thiruvananthapuram,1334950
kerala,2023,4,Kozhikode,1181172
kerala,2023,4,Malappuram,1160238
kerala,2023,4,Thrissur,1036542
kerala,2023,4,Kannur,857051
kerala,2023,4,Kollam,847768
kerala,2023,4,Palakkad,836952
kerala,2023,4,Alappuzha,728812
kerala,2023,4,Kottayam,685268
kerala,2019,1,Ernakulam,409812
kerala,2019,1,Thiruvananthapuram,239634
kerala,2019,1,Kozhikode,212403
kerala,2019,1,Malappuram,206857
kerala,2019,1,Thrissur,184516
kerala,2019,1,Palakkad,145211
kerala,2019,1,Kannur,143289
kerala,2019,1,Kollam,125697
kerala,2019,1,Kottayam,121975
kerala,2019,1,Alappuzha,114882
kerala,2019,2,Ernakulam,479320
kerala,2019,2,Thiruvananthapuram,288292
kerala,2019,2,Kozhikode,251348
kerala,2019,2,Malappuram,243384
kerala,2019,2,Thrissur,220648
kerala,2019,2,Palakkad,174037
kerala,2019,2,Kannur,172894
kerala,2019,2,Kollam,152841
kerala,2019,2,Kottayam,145387
kerala,2019,2,Alappuzha,139046
kerala,2019,3,Ernakulam,553200
kerala,2019,3,Thiruvananthapuram,340900
kerala,2019,3,Kozhikode,294333
kerala,2019,3,Malappuram,282514
kerala,2019,3,Thrissur,259366
kerala,2019,3,Kannur,204129
kerala,2019,3,Palakkad,202761
kerala,2019,3,Kollam,183743
kerala,2019,3,Kottayam,169581
kerala,2019,3,Alappuzha,166845
kerala,2019,4,Ernakulam,633101
kerala,2019,4,Thiruvananthapuram,400110
kerala,2019,4,Kozhikode,345534
kerala,2019,4,Malappuram,333816
kerala,2019,4,Thrissur,302503
kerala,2019,4,Kannur,240296
kerala,2019,4,Palakkad,237650
kerala,2019,4,Kollam,221687
kerala,2019,4,Alappuzha,198940
kerala,2019,4,Kottayam,197540
kerala,2021,1,Ernakulam,1126122
kerala,2021,1,Thiruvananthapuram,767813
kerala,2021,1,Kozhikode,691148
kerala,2021,1,Malappuram,676242
kerala,2021,1,Thrissur,594589
kerala,2021,1,Kannur,496955
kerala,2021,1,Kollam,480459
kerala,2021,1,Palakkad,477868
kerala,2021,1,Alappuzha,410141
kerala,2021,1,Kottayam,387696
kerala,2021,2,Ernakulam,1203623
kerala,2021,2,Thiruvananthapuram,820485
kerala,2021,2,Kozhikode,737623
kerala,2021,2,Malappuram,722597
kerala,2021,2,Thrissur,635598
kerala,2021,2,Kannur,530657
kerala,2021,2,Kollam,513820
kerala,2021,2,Palakkad,511298
kerala,2021,2,Alappuzha,438924
kerala,2021,2,Kottayam,415007
kerala,2021,3,Ernakulam,1289089
kerala,2021,3,Thiruvananthapuram,878444
kerala,2021,3,Kozhikode,789078
kerala,2021,3,Malappuram,773963
kerala,2021,3,Thrissur,681187
kerala,2021,3,Kannur,568613
kerala,2021,3,Kollam,551267
kerala,2021,3,Palakkad,548776
kerala,2021,3,Alappuzha,471228
kerala,2021,3,Kottayam,445540
kerala,2021,4,Ernakulam,1374081
kerala,2021,4,Thiruvananthapuram,935705
kerala,2021,4,Kozhikode,839678
kerala,2021,4,Malappuram,824018
kerala,2021,4,Thrissur,725878
kerala,2021,4,Kannur,605576
kerala,2021,4,Kollam,588254
kerala,2021,4,Palakkad,585306
kerala,2021,4,Alappuzha,503589
kerala,2021,4,Kottayam,475496
kerala,2020,1,Ernakulam,716945
kerala,2020,1,Thiruvananthapuram,466301
kerala,2020,1,Kozhikode,404139
kerala,2020,1,Malappuram,387405
kerala,2020,1,Thrissur,349437
kerala,2020,1,Kannur,282719
kerala,2020,1,Palakkad,277861
kerala,2020,1,Kollam,265751
kerala,2020,1,Alappuzha,235048
kerala,2020,1,Kottayam,229263
kerala,2020,2,Ernakulam,798771
kerala,2020,2,Thiruvananthapuram,536574
kerala,2020,2,Kozhikode,469436
kerala,2020,2,Malappuram,445757
kerala,2020,2,Thrissur,403662
kerala,2020,2,Kannur,338685
kerala,2020,2,Palakkad,324519
kerala,2020,2,Kollam,318727
kerala,2020,2,Alappuzha,274531
kerala,2020,2,Kottayam,265591
kerala,2020,3,Ernakulam,917356
kerala,2020,3,Thiruvananthapuram,624681
kerala,2020,3,Kozhikode,554275
kerala,2020,3,Malappuram,533108
kerala,2020,3,Thrissur,479671
kerala,2020,3,Kannur,400107
kerala,2020,3,Kollam,385866
kerala,2020,3,Palakkad,384712
kerala,2020,3,Alappuzha,330393
kerala,2020,3,Kottayam,311954
kerala,2020,4,Ernakulam,1039584
kerala,2020,4,Thiruvananthapuram,708948
kerala,2020,4,Kozhikode,635320
kerala,2020,4,Malappuram,619218
kerala,2020,4,Thrissur,548425
kerala,2020,4,Kannur,457911
kerala,2020,4,Kollam,442546
kerala,2020,4,Palakkad,439597
kerala,2020,4,Alappuzha,377772
kerala,2020,4,Kottayam,357079
kerala,2018,1,Ernakulam,159188
kerala,2018,1,Malappuram,86063
kerala,2018,1,Kozhikode,83422
kerala,2018,1,Thiruvananthapuram,81846
kerala,2018,1,Thrissur,67247
kerala,2018,1,Kannur,54093
kerala,2018,1,Palakkad,51507
kerala,2018,1,Kottayam,43142
kerala,2018,1,Kollam,41946
kerala,2018,1,Alappuzha,39275
kerala,2018,2,Ernakulam,211942
kerala,2018,2,Thiruvananthapuram,115732
kerala,2018,2,Malappuram,110526
kerala,2018,2,Kozhikode,110167
kerala,2018,2,Thrissur,91046
kerala,2018,2,Kannur,72388
kerala,2018,2,Palakkad,71303
kerala,2018,2,Kottayam,60088
kerala,2018,2,Kollam,59777
kerala,2018,2,Alappuzha,54864
kerala,2018,3,Ernakulam,263779
kerala,2018,3,Thiruvananthapuram,147475
kerala,2018,3,Kozhikode,136469
kerala,2018,3,Malappuram,134338
kerala,2018,3,Thrissur,115170
kerala,2018,3,Kannur,91537
kerala,2018,3,Palakkad,91071
kerala,2018,3,Kottayam,77331
kerala,2018,3,Kollam,77192
kerala,2018,3,Alappuzha,71052
kerala,2018,4,Ernakulam,341257
kerala,2018,4,Thiruvananthapuram,194677
kerala,2018,4,Kozhikode,176204
kerala,2018,4,Malappuram,172300
kerala,2018,4,Thrissur,151138
kerala,2018,4,Palakkad,118587
kerala,2018,4,Kannur,117999
kerala,2018,4,Kollam,102686
kerala,2018,4,Kottayam,100756
kerala,2018,4,Alappuzha,93494
chhattisgarh,2022,1,Raipur,1038105
chhattisgarh,2022,1,Durg,639688
chhattisgarh,2022,1,Bilaspur,537617
chhattisgarh,2022,1,Raigarh,403164
chhattisgarh,2022,1,Janjgir Champa,392285
chhattisgarh,2022,1,Korba,317604
chhattisgarh,2022,1,Rajnandgaon,264326
chhattisgarh,2022,1,Baloda Bazar,234464
chhattisgarh,2022,1,Surguja,195440
chhattisgarh,2022,1,Mahasamund,185227
chhattisgarh,2022,2,Raipur,1093318
chhattisgarh,2022,2,Durg,672947
chhattisgarh,2022,2,Bilaspur,566475
chhattisgarh,2022,2,Raigarh,425526
chhattisgarh,2022,2,Janjgir Champa,414133
chhattisgarh,2022,2,Korba,334672
chhattisgarh,2022,2,Rajnandgaon,278724
chhattisgarh,2022,2,Baloda Bazar,247634
chhattisgarh,2022,2,Surguja,206354
chhattisgarh,2022,2,Mahasamund,195406
chhattisgarh,2022,3,Raipur,1150501
chhattisgarh,2022,3,Durg,707241
chhattisgarh,2022,3,Bilaspur,596003
chhattisgarh,2022,3,Raigarh,448366
chhattisgarh,2022,3,Janjgir Champa,436349
chhattisgarh,2022,3,Korba,352198
chhattisgarh,2022,3,Rajnandgaon,292804
chhattisgarh,2022,3,Baloda Bazar,260632
chhattisgarh,2022,3,Surguja,217313
chhattisgarh,2022,3,Mahasamund,205270
chhattisgarh,2022,4,Raipur,1205632
chhattisgarh,2022,4,Durg,740173
chhattisgarh,2022,4,Bilaspur,622644
chhattisgarh,2022,4,Raigarh,468010
chhattisgarh,2022,4,Janjgir Champa,455430
chhattisgarh,2022,4,Korba,368179
chhattisgarh,2022,4,Rajnandgaon,304353
chhattisgarh,2022,4,Baloda Bazar,271259
chhattisgarh,2022,4,Surguja,226706
chhattisgarh,2022,4,Mahasamund,213189
chhattisgarh,2024,1,Raipur,1462871
chhattisgarh,2024,1,Durg,897874
chhattisgarh,2024,1,Bilaspur,759420
chhattisgarh,2024,1,Raigarh,575592
chhattisgarh,2024,1,Janjgir Champa,560679
chhattisgarh,2024,1,Korba,450305
chhattisgarh,2024,1,Rajnandgaon,374946
chhattisgarh,2024,1,Baloda Bazar,334412
chhattisgarh,2024,1,Surguja,278856
chhattisgarh,2024,1,Mahasamund,263607
chhattisgarh,2024,2,Raipur,1516797
chhattisgarh,2024,2,Durg,931630
chhattisgarh,2024,2,Bilaspur,787231
chhattisgarh,2024,2,Raigarh,597318
chhattisgarh,2024,2,Janjgir Champa,582057
chhattisgarh,2024,2,Korba,466567
chhattisgarh,2024,2,Rajnandgaon,388822
chhattisgarh,2024,2,Baloda Bazar,347102
chhattisgarh,2024,2,Surguja,289012
chhattisgarh,2024,2,Mahasamund,273488
chhattisgarh,2024,3,Raipur,1718625
chhattisgarh,2024,3,Durg,957786
chhattisgarh,2024,3,Bilaspur,874721
chhattisgarh,2024,3,Raigarh,562728
chhattisgarh,2024,3,Korba,540888
chhattisgarh,2024,3,Janjgir Champa,382345
chhattisgarh,2024,3,Surguja,373283
chhattisgarh,2024,3,Mahasamund,348919
chhattisgarh,2024,3,Balodabazar Bhatapara,347207
chhattisgarh,2024,3,Rajnandgaon,335631
chhattisgarh,2024,4,Raipur,1773369
chhattisgarh,2024,4,Durg,988679
chhattisgarh,2024,4,Bilaspur,904881
chhattisgarh,2024,4,Raigarh,581651
chhattisgarh,2024,4,Korba,559174
chhattisgarh,2024,4,Janjgir Champa,394509
chhattisgarh,2024,4,Surguja,386630
chhattisgarh,2024,4,Mahasamund,361759
chhattisgarh,2024,4,Balodabazar Bhatapara,361495
chhattisgarh,2024,4,Rajnandgaon,344534
chhattisgarh,2023,1,Raipur,1260366
chhattisgarh,2023,1,Durg,773280
chhattisgarh,2023,1,Bilaspur,651084
chhattisgarh,2023,1,Raigarh,489890
chhattisgarh,2023,1,Janjgir Champa,476533
chhattisgarh,2023,1,Korba,384883
chhattisgarh,2023,1,Rajnandgaon,317976
chhattisgarh,2023,1,Baloda Bazar,283757
chhattisgarh,2023,1,Surguja,237340
chhattisgarh,2023,1,Mahasamund,222989
chhattisgarh,2023,2,Raipur,1308762
chhattisgarh,2023,2,Durg,803101
chhattisgarh,2023,2,Bilaspur,677776
chhattisgarh,2023,2,Raigarh,511511
chhattisgarh,2023,2,Janjgir Champa,497925
chhattisgarh,2023,2,Korba,401398
chhattisgarh,2023,2,Rajnandgaon,332345
chhattisgarh,2023,2,Baloda Bazar,296661
chhattisgarh,2023,2,Surguja,248004
chhattisgarh,2023,2,Mahasamund,233538
chhattisgarh,2023,3,Raipur,1360842
chhattisgarh,2023,3,Durg,834591
chhattisgarh,2023,3,Bilaspur,705698
chhattisgarh,2023,3,Raigarh,532938
chhattisgarh,2023,3,Janjgir Champa,518847
chhattisgarh,2023,3,Korba,418027
chhattisgarh,2023,3,Rajnandgaon,346368
chhattisgarh,2023,3,Baloda Bazar,309128
chhattisgarh,2023,3,Surguja,258533
chhattisgarh,2023,3,Mahasamund,243585
chhattisgarh,2023,4,Raipur,1407537
chhattisgarh,2023,4,Durg,863802
chhattisgarh,2023,4,Bilaspur,729941
chhattisgarh,2023,4,Raigarh,552165
chhattisgarh,2023,4,Janjgir Champa,537936
chhattisgarh,2023,4,Korba,432504
chhattisgarh,2023,4,Rajnandgaon,359246
chhattisgarh,2023,4,Baloda Bazar,320644
chhattisgarh,2023,4,Surguja,267755
